rule_id,trajectory_id,target_item,is_target,is_contrast,antecedent_satisfied,target_satisfied
R00001,1981,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,1986,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2002,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2004,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2065,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2182,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2482,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2541,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2555,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2693,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2756,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2862,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,2877,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,3008,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,3071,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,3253,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00001,3476,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,3656,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00001,3658,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,3857,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,3970,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4035,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4101,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4155,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4164,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4382,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4385,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4431,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00001,4467,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4504,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4538,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4561,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00001,4645,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00002,193,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,200,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,233,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,241,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,242,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,268,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,272,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,294,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,316,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,836,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,963,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,996,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1066,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1091,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1193,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1489,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1566,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1605,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1611,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1673,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1710,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1789,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1812,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1871,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00002,1883,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1895,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1907,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1979,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,1981,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00002,2027,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2070,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2168,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2174,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2192,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2254,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00002,2286,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2478,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2546,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2569,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2581,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2626,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00002,2703,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2727,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2842,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,2877,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,3090,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00002,3231,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,3253,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,3292,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,3481,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00002,3658,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,3803,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00002,3845,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,3851,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,3861,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00002,3926,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,3943,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,4137,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,4391,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,4392,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,4453,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,4479,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,4527,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,4580,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00002,4604,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,36,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,156,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,216,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,226,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,253,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,286,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00003,291,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,292,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,319,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00003,329,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,344,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,538,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,727,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,935,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1066,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1067,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00003,1069,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1079,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1613,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00003,1678,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1680,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1865,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1901,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1955,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1986,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1989,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1994,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,1997,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,2030,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,2033,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,2110,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,2293,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00003,2484,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,2663,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,2845,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,2877,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3010,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00003,3141,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3286,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3287,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3293,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3476,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3658,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3774,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3808,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3857,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3865,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00003,3870,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,3885,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4136,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4157,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4164,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4230,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4235,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4243,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4258,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4332,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4356,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00003,4504,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4527,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00003,4656,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,11,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,26,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,101,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,166,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,220,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,274,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,296,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,314,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,339,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,345,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00004,350,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,352,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,386,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,633,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,772,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,963,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,1310,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00004,1609,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,1698,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,1780,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,1906,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00004,1907,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,1911,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2070,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2072,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2080,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2278,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00004,2481,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2515,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2546,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2569,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2571,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00004,2575,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2624,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2626,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00004,2628,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2834,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,2910,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,3139,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,3155,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,3323,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,3339,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,3405,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,3492,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,3655,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,3774,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,3856,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,3943,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,4199,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,4204,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00004,4391,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00004,4405,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,4492,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,4497,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,4498,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,4509,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,4527,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,4558,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,4580,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00004,4597,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,173,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,193,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,209,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,265,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,268,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,272,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,316,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,341,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,642,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,652,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00005,947,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,996,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,1066,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,1150,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,1366,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,1598,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00005,1680,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,1789,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,1795,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,1883,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,1979,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,1981,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,1985,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2002,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2169,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2171,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00005,2192,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2201,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2253,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2341,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2368,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00005,2504,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2569,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2581,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2626,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00005,2647,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2720,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2727,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2806,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2877,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,2899,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,3235,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,False,True,True,False
R00005,3293,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,3658,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,3755,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,3825,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,3857,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
R00005,3943,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,True,False,True,True
