meta_pattern_id,trajectory_id,required_uncommon_counts,observed_uncommon_counts
MP00001,1457,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=3
MP00001,1463,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=1
MP00001,1467,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,1508,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,1529,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00001,1533,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,1558,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=1
MP00001,1564,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=1
MP00001,1617,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,1649,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,1663,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=2
MP00001,1670,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,1692,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,1749,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00001,1759,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,1762,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,1805,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=1
MP00001,1811,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=1
MP00001,1850,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=1
MP00001,1854,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00001,1880,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,1897,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2049,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00001,2091,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2104,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=2
MP00001,2116,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00001,2141,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2196,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2213,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=2
MP00001,2225,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2299,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=4
MP00001,2303,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=1
MP00001,2313,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00001,2323,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2327,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2334,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2346,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2353,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=1
MP00001,2354,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2355,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2386,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=1
MP00001,2477,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=2
MP00001,2486,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2495,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00001,2496,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2498,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2558,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=1
MP00001,2560,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=1
MP00001,2562,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00001,2618,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00001,2636,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00001,2645,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=4;Speed_Dynamics=4
MP00001,2688,Acceleration_Dynamics>=2;Speed_Dynamics>=1,Acceleration_Dynamics=2;Speed_Dynamics=1
MP00002,8,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,27,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,53,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,56,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,64,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,76,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,80,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=4;Temporal_Sequential_Context=3
MP00002,81,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,97,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,101,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,106,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00002,128,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,130,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=2
MP00002,181,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,199,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=3
MP00002,261,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=2
MP00002,276,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,281,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=2
MP00002,284,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00002,306,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,337,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=2
MP00002,342,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,361,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,364,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,366,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,368,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=4;Temporal_Sequential_Context=1
MP00002,377,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=4;Temporal_Sequential_Context=4
MP00002,383,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,434,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,462,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=4
MP00002,497,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,516,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,572,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,661,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00002,671,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,691,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,704,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,714,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,760,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,787,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,797,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,821,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,826,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,835,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=1
MP00002,840,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,844,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,862,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,869,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,870,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,890,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,901,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=1
MP00002,920,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,929,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,972,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1032,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=3
MP00002,1039,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=1
MP00002,1049,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,1125,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1127,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=4;Temporal_Sequential_Context=2
MP00002,1130,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1144,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,1151,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1235,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1277,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00002,1299,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1302,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=3
MP00002,1326,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=4;Temporal_Sequential_Context=4
MP00002,1350,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=4;Temporal_Sequential_Context=1
MP00002,1352,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1357,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,1358,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1363,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1378,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1394,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1463,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,1467,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1508,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1529,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00002,1546,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,1558,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1568,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,1604,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,1625,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=2
MP00002,1634,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1663,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=2
MP00002,1669,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=3
MP00002,1670,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1703,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=2
MP00002,1711,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1732,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,1749,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00002,1762,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00002,1770,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=1
MP00002,1811,Acceleration_Dynamics>=2;Temporal_Sequential_Context>=1,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
