item_a,item_b,count_a,count_b,count_ab,support_a,support_b,support_ab,confidence_a_to_b,confidence_b_to_a,lift,jaccard
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,1349,310,195,0.5018601190476191,0.11532738095238096,0.07254464285714286,0.14455151964418086,0.6290322580645161,1.2534015638824458,0.13319672131147542
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,1349,323,45,0.5018601190476191,0.12016369047619048,0.016741071428571428,0.033358042994810974,0.1393188854489164,0.2776050141487674,0.027658266748617086
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Speed_Dynamics=Hybrid,1349,1383,719,0.5018601190476191,0.5145089285714286,0.26748511904761907,0.5329873980726464,0.519884309472162,1.0359147693559463,0.3571783407848982
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Speed_Dynamics=Normal,1349,749,365,0.5018601190476191,0.2786458333333333,0.13578869047619047,0.27057079318013344,0.48731642189586116,0.9710204166464601,0.21061742642815925
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,1349,261,126,0.5018601190476191,0.09709821428571429,0.046875,0.09340252038547071,0.4827586206896552,0.9619386007515145,0.08490566037735849
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,1349,295,139,0.5018601190476191,0.10974702380952381,0.05171130952380952,0.10303928836174944,0.4711864406779661,0.9388800241233305,0.09235880398671097
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Hybrid,1349,1448,768,0.5018601190476191,0.5386904761904762,0.2857142857142857,0.5693106004447739,0.5303867403314917,1.0568417776212378,0.37851158206012814
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Normal,1349,811,367,0.5018601190476191,0.30171130952380953,0.13653273809523808,0.2720533728687917,0.4525277435265105,0.9017009448474871,0.20468488566648077
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Spatial_Reach_and_Route,1349,191,89,0.5018601190476191,0.07105654761904762,0.03311011904761905,0.06597479614529281,0.46596858638743455,0.928482994966215,0.061337008959338385
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,1349,238,125,0.5018601190476191,0.08854166666666667,0.04650297619047619,0.09266123054114159,0.5252100840336135,1.046526839052893,0.08549931600547196
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Turning_Dynamics=Hybrid,1349,1348,700,0.5018601190476191,0.5014880952380952,0.2604166666666667,0.5189028910303929,0.5192878338278932,1.0347262396807835,0.35052578868302453
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Turning_Dynamics=Normal,1349,697,308,0.5018601190476191,0.25930059523809523,0.11458333333333333,0.22831727205337288,0.4418938307030129,0.8805119473163073,0.17721518987341772
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Spatial_Reach_and_Route,1349,311,169,0.5018601190476191,0.11569940476190477,0.06287202380952381,0.12527798369162343,0.5434083601286174,1.0827884892703656,0.11334674714956405
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,1349,332,172,0.5018601190476191,0.12351190476190477,0.06398809523809523,0.12750185322461083,0.5180722891566265,1.0323041610474513,0.11398277004638833
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Temporal_Sequential_Context=Hybrid,1349,1412,749,0.5018601190476191,0.5252976190476191,0.2786458333333333,0.5552260934025204,0.5304532577903682,1.0569743194518233,0.37226640159045726
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Temporal_Sequential_Context=Normal,1349,735,335,0.5018601190476191,0.2734375,0.12462797619047619,0.24833209785025945,0.4557823129251701,0.9081859578523773,0.19153802172670098
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,1349,272,118,0.5018601190476191,0.10119047619047619,0.04389880952380952,0.08747220163083766,0.4338235294117647,0.8644311690576897,0.07850964737192283
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,1349,269,147,0.5018601190476191,0.10007440476190477,0.0546875,0.10896960711638251,0.5464684014869888,1.0888858882112868,0.09993201903467029
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Turning_Dynamics=Hybrid,1349,1377,723,0.5018601190476191,0.5122767857142857,0.2689732142857143,0.535952557449963,0.5250544662309368,1.0462167570265073,0.36095856215676486
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Turning_Dynamics=Normal,1349,709,335,0.5018601190476191,0.26376488095238093,0.12462797619047619,0.24833209785025945,0.47249647390691113,0.9414903794379371,0.19442832269297736
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,1349,301,141,0.5018601190476191,0.11197916666666667,0.052455357142857144,0.10452186805040771,0.4684385382059801,0.9334045891013153,0.09343936381709742
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,1349,301,150,0.5018601190476191,0.11197916666666667,0.05580357142857143,0.1111934766493699,0.4983388704318937,0.9929836054269312,0.1
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Temporal_Sequential_Context__x__Turning_Dynamics=Hybrid,1349,1386,743,0.5018601190476191,0.515625,0.27641369047619047,0.5507783543365455,0.536075036075036,1.068176202349664,0.3729919678714859
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Temporal_Sequential_Context__x__Turning_Dynamics=Normal,1349,714,312,0.5018601190476191,0.265625,0.11607142857142858,0.2312824314306894,0.4369747899159664,0.8707103300920072,0.17818389491719017
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,1349,284,153,0.5018601190476191,0.1056547619047619,0.056919642857142856,0.1134173461823573,0.5387323943661971,1.0734712202048464,0.10337837837837838
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,1349,304,141,0.5018601190476191,0.1130952380952381,0.052455357142857144,0.10452186805040771,0.46381578947368424,0.924193359603605,0.09325396825396826
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Hybrid,673,1360,161,0.25037202380952384,0.5059523809523809,0.059895833333333336,0.23922734026745915,0.11838235294117647,0.4728258019403898,0.0860042735042735
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Normal,673,739,380,0.25037202380952384,0.27492559523809523,0.14136904761904762,0.5646359583952452,0.5142083897158322,2.053777342579728,0.3682170542635659
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route,673,294,132,0.25037202380952384,0.109375,0.049107142857142856,0.1961367013372957,0.4489795918367347,1.7932498407981317,0.15808383233532936
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Speed_Dynamics=Hybrid,673,1391,151,0.25037202380952384,0.5174851190476191,0.05617559523809524,0.22436849925705796,0.10855499640546369,0.4335747850488653,0.07893361212754835
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Speed_Dynamics=Normal,673,731,364,0.25037202380952384,0.27194940476190477,0.13541666666666666,0.5408618127786032,0.49794801641586867,1.9888324935005273,0.35
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Speed_Dynamics,673,293,158,0.25037202380952384,0.10900297619047619,0.058779761904761904,0.23476968796433878,0.5392491467576792,2.1537915400960497,0.19554455445544555
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Temporal_Sequential_Context=Hybrid,673,1439,143,0.25037202380952384,0.5353422619047619,0.05319940476190476,0.212481426448737,0.09937456567060458,0.3969076263337074,0.07262569832402235
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Temporal_Sequential_Context=Normal,673,782,420,0.25037202380952384,0.29092261904761907,0.15625,0.6240713224368499,0.5370843989769821,2.145145415230502,0.4057971014492754
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,673,254,110,0.25037202380952384,0.09449404761904762,0.04092261904761905,0.16344725111441308,0.4330708661417323,1.7297094921084344,0.1346389228886169
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Turning_Dynamics=Hybrid,673,1376,153,0.25037202380952384,0.5119047619047619,0.056919642857142856,0.22734026745913818,0.11119186046511628,0.44410656898994433,0.08069620253164557
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Turning_Dynamics=Normal,673,724,376,0.25037202380952384,0.2693452380952381,0.13988095238095238,0.5586924219910847,0.5193370165745856,2.0742613678343034,0.3682664054848188
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,673,298,144,0.25037202380952384,0.11086309523809523,0.05357142857142857,0.2139673105497771,0.48322147651006714,1.9300138616033584,0.17412333736396615
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Spatial_Reach_and_Route=Hybrid,673,1349,147,0.25037202380952384,0.5018601190476191,0.0546875,0.21842496285289748,0.10896960711638251,0.4352307636386866,0.0784
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Spatial_Reach_and_Route=Normal,673,693,380,0.25037202380952384,0.2578125,0.14136904761904762,0.5646359583952452,0.5483405483405484,2.1901031113512537,0.385395537525355
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route,673,325,146,0.25037202380952384,0.1209077380952381,0.05431547619047619,0.21693907875185736,0.4492307692307692,1.7942530574922846,0.17136150234741784
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Speed_Dynamics=Hybrid,673,1357,156,0.25037202380952384,0.5048363095238095,0.05803571428571429,0.23179791976225855,0.11495946941783346,0.45915461187984585,0.0832443970117396
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Speed_Dynamics=Normal,673,663,364,0.25037202380952384,0.24665178571428573,0.13541666666666666,0.5408618127786032,0.5490196078431373,2.1928153133467347,0.37448559670781895
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics,673,339,153,0.25037202380952384,0.12611607142857142,0.056919642857142856,0.22734026745913818,0.45132743362831856,1.802627253481308,0.1781140861466822
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Temporal_Sequential_Context=Hybrid,673,1347,150,0.25037202380952384,0.5011160714285714,0.05580357142857143,0.22288261515601784,0.111358574610245,0.4447724346988685,0.08021390374331551
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Temporal_Sequential_Context=Normal,673,708,420,0.25037202380952384,0.26339285714285715,0.15625,0.6240713224368499,0.5932203389830508,2.3693555292517687,0.43704474505723206
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,673,319,103,0.25037202380952384,0.11867559523809523,0.038318452380952384,0.15304606240713226,0.322884012539185,1.2896169772738917,0.11586051743532058
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Turning_Dynamics=Hybrid,673,1356,152,0.25037202380952384,0.5044642857142857,0.05654761904761905,0.22585438335809807,0.11209439528023599,0.4477113440018935,0.08098028769312733
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Turning_Dynamics=Normal,673,699,376,0.25037202380952384,0.26004464285714285,0.13988095238095238,0.5586924219910847,0.5379113018597997,2.148448112034386,0.37751004016064255
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,673,323,145,0.25037202380952384,0.12016369047619048,0.053943452380952384,0.21545319465081725,0.44891640866873067,1.7929974836575748,0.17038777908343125
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Speed_Dynamics=Hybrid,673,1383,308,0.25037202380952384,0.5145089285714286,0.11458333333333333,0.4576523031203566,0.22270426608821403,0.8894934134399987,0.17620137299771166
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Speed_Dynamics=Normal,673,749,211,0.25037202380952384,0.2786458333333333,0.07849702380952381,0.3135215453194651,0.2817089452603471,1.1251614336698559,0.17423616845582163
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,673,261,66,0.25037202380952384,0.09709821428571429,0.024553571428571428,0.09806835066864784,0.25287356321839083,1.0099912896449248,0.07603686635944701
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,673,295,88,0.25037202380952384,0.10974702380952381,0.03273809523809524,0.13075780089153047,0.2983050847457627,1.191447351852318,0.1
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Hybrid,673,1448,311,0.25037202380952384,0.5386904761904762,0.11569940476190477,0.462109955423477,0.21477900552486187,0.8578394752612611,0.1718232044198895
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Normal,673,811,263,0.25037202380952384,0.30171130952380953,0.0978422619047619,0.39078751857355126,0.3242909987669544,1.2952365597111044,0.2153972153972154
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Spatial_Reach_and_Route,673,191,51,0.25037202380952384,0.07105654761904762,0.018973214285714284,0.07578008915304606,0.2670157068062827,1.066475809651245,0.06273062730627306
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,673,238,48,0.25037202380952384,0.08854166666666667,0.017857142857142856,0.0713224368499257,0.20168067226890757,0.8055239926579842,0.055619930475086905
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Turning_Dynamics=Hybrid,673,1348,308,0.25037202380952384,0.5014880952380952,0.11458333333333333,0.4576523031203566,0.228486646884273,0.9125885688334706,0.17980151780502043
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Turning_Dynamics=Normal,673,697,226,0.25037202380952384,0.25930059523809523,0.08407738095238096,0.33580980683506684,0.3242467718794835,1.2950599150253368,0.19755244755244755
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Spatial_Reach_and_Route,673,311,64,0.25037202380952384,0.11569940476190477,0.023809523809523808,0.0950965824665676,0.2057877813504823,0.8219280182319411,0.06956521739130435
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,673,332,75,0.25037202380952384,0.12351190476190477,0.027901785714285716,0.11144130757800892,0.22590361445783133,0.9022717914749636,0.08064516129032258
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Temporal_Sequential_Context=Hybrid,673,1412,294,0.25037202380952384,0.5252976190476191,0.109375,0.43684992570579495,0.20821529745042494,0.8316236546013999,0.16415410385259632
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Temporal_Sequential_Context=Normal,673,735,238,0.25037202380952384,0.2734375,0.08854166666666667,0.3536404160475483,0.3238095238095238,1.2933135215453195,0.20341880341880342
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,673,272,91,0.25037202380952384,0.10119047619047619,0.033854166666666664,0.1352154531946508,0.33455882352941174,1.3362468315706666,0.10655737704918032
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,673,269,50,0.25037202380952384,0.10007440476190477,0.018601190476190476,0.07429420505200594,0.18587360594795538,0.7423896772482972,0.05605381165919283
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Turning_Dynamics=Hybrid,673,1377,300,0.25037202380952384,0.5122767857142857,0.11160714285714286,0.4457652303120357,0.2178649237472767,0.8701648068836251,0.17142857142857143
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Turning_Dynamics=Normal,673,709,214,0.25037202380952384,0.26376488095238093,0.07961309523809523,0.3179791976225854,0.3018335684062059,1.2055403148230037,0.1832191780821918
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,673,301,85,0.25037202380952384,0.11197916666666667,0.03162202380952381,0.1263001485884101,0.2823920265780731,1.1278896990220806,0.09561304836895389
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,673,301,74,0.25037202380952384,0.11197916666666667,0.027529761904761904,0.1099554234769688,0.24584717607973422,0.9819275026780467,0.08222222222222222
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Temporal_Sequential_Context__x__Turning_Dynamics=Hybrid,673,1386,287,0.25037202380952384,0.515625,0.10677083333333333,0.4264487369985141,0.20707070707070707,0.8270520959971182,0.16196388261851016
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Temporal_Sequential_Context__x__Turning_Dynamics=Normal,673,714,235,0.25037202380952384,0.265625,0.08742559523809523,0.3491827637444279,0.3291316526610644,1.314570404684905,0.20399305555555555
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,673,284,59,0.25037202380952384,0.1056547619047619,0.02194940476190476,0.08766716196136701,0.20774647887323944,0.8297511667329384,0.06570155902004454
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,673,304,92,0.25037202380952384,0.1130952380952381,0.03422619047619048,0.13670133729569092,0.3026315789473684,1.2087276139829513,0.103954802259887
