meta_pattern_id,contrast_group,contrast_group_label,selection_reason,node_id,pair_id,required_uncommon_count,n_covered,n_contrast,covered_uncommon_count,contrast_uncommon_count,covered_uncommon_ratio,contrast_uncommon_ratio,covered_to_contrast_ratio,covered_to_contrast_ratio_status
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,2,123,438,79,197,0.6422764227642277,0.4497716894977169,1.4280054475671662,finite
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,2,123,438,76,174,0.6178861788617886,0.3972602739726027,1.5553686571348473,finite
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,2,123,438,72,173,0.5853658536585366,0.3949771689497717,1.4820245312279712,finite
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,2,123,438,63,130,0.5121951219512195,0.2968036529680365,1.725703564727955,finite
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,2,123,438,0,191,0.0,0.4360730593607306,0.0,finite
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,Curvature_Geometry__x__Speed_Dynamics,1,123,438,69,78,0.5609756097560976,0.1780821917808219,3.1500938086303947,finite
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,Spatial_Reach_and_Route__x__Speed_Dynamics,1,123,438,64,47,0.5203252032520326,0.10730593607305935,4.848988064348729,finite
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,Speed_Dynamics__x__Turning_Dynamics,1,123,438,61,45,0.4959349593495935,0.10273972602739725,4.82710027100271,finite
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,Speed_Dynamics__x__Temporal_Sequential_Context,1,123,438,50,38,0.4065040650406504,0.0867579908675799,4.685494223363286,finite
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,1,123,438,0,0,0.0,0.0,,zero_both
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,2,123,446,79,0,0.6422764227642277,0.0,,zero_contrast
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,2,123,446,76,0,0.6178861788617886,0.0,,zero_contrast
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,2,123,446,72,0,0.5853658536585366,0.0,,zero_contrast
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,2,123,446,63,0,0.5121951219512195,0.0,,zero_contrast
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,2,123,446,0,0,0.0,0.0,,zero_both
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,Curvature_Geometry__x__Speed_Dynamics,1,123,446,69,0,0.5609756097560976,0.0,,zero_contrast
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,Spatial_Reach_and_Route__x__Speed_Dynamics,1,123,446,64,0,0.5203252032520326,0.0,,zero_contrast
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,Speed_Dynamics__x__Turning_Dynamics,1,123,446,61,0,0.4959349593495935,0.0,,zero_contrast
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,Speed_Dynamics__x__Temporal_Sequential_Context,1,123,446,50,0,0.4065040650406504,0.0,,zero_contrast
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,1,123,446,0,0,0.0,0.0,,zero_both
MP00002,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,2,144,144,97,22,0.6736111111111112,0.1527777777777778,4.409090909090909,finite
MP00002,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,2,144,144,83,20,0.5763888888888888,0.1388888888888889,4.1499999999999995,finite
MP00002,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,2,144,144,79,15,0.5486111111111112,0.10416666666666667,5.266666666666667,finite
MP00002,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,2,144,144,75,21,0.5208333333333334,0.14583333333333334,3.5714285714285716,finite
MP00002,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,2,144,144,0,31,0.0,0.2152777777777778,0.0,finite
MP00002,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context,1,144,144,84,24,0.5833333333333334,0.16666666666666666,3.5000000000000004,finite
MP00002,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Temporal_Sequential_Context,Speed_Dynamics__x__Temporal_Sequential_Context,1,144,144,70,27,0.4861111111111111,0.1875,2.5925925925925926,finite
MP00002,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Temporal_Sequential_Context,Temporal_Sequential_Context__x__Turning_Dynamics,1,144,144,67,30,0.4652777777777778,0.20833333333333334,2.2333333333333334,finite
MP00002,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Temporal_Sequential_Context,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,1,144,144,62,26,0.4305555555555556,0.18055555555555555,2.3846153846153846,finite
MP00002,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context,1,144,144,0,40,0.0,0.2777777777777778,0.0,finite
MP00002,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,2,144,441,97,185,0.6736111111111112,0.41950113378684806,1.6057432432432435,finite
MP00002,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,2,144,441,83,168,0.5763888888888888,0.38095238095238093,1.5130208333333333,finite
MP00002,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,2,144,441,79,151,0.5486111111111112,0.3424036281179138,1.6022350993377485,finite
MP00002,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,2,144,441,75,169,0.5208333333333334,0.3832199546485261,1.3590976331360947,finite
MP00002,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,2,144,441,0,172,0.0,0.3900226757369615,0.0,finite
MP00002,near_miss,Near miss,one_missing_uncommonness_count,Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context,1,144,441,84,91,0.5833333333333334,0.20634920634920634,2.826923076923077,finite
MP00002,near_miss,Near miss,one_missing_uncommonness_count,Temporal_Sequential_Context,Speed_Dynamics__x__Temporal_Sequential_Context,1,144,441,70,50,0.4861111111111111,0.11337868480725624,4.2875,finite
MP00002,near_miss,Near miss,one_missing_uncommonness_count,Temporal_Sequential_Context,Temporal_Sequential_Context__x__Turning_Dynamics,1,144,441,67,56,0.4652777777777778,0.12698412698412698,3.6640625000000004,finite
MP00002,near_miss,Near miss,one_missing_uncommonness_count,Temporal_Sequential_Context,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,1,144,441,62,44,0.4305555555555556,0.09977324263038549,4.315340909090909,finite
MP00002,near_miss,Near miss,one_missing_uncommonness_count,Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context,1,144,441,0,0,0.0,0.0,,zero_both
MP00002,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,2,144,446,97,0,0.6736111111111112,0.0,,zero_contrast
MP00002,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,2,144,446,83,0,0.5763888888888888,0.0,,zero_contrast
MP00002,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,2,144,446,79,0,0.5486111111111112,0.0,,zero_contrast
MP00002,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,2,144,446,75,0,0.5208333333333334,0.0,,zero_contrast
MP00002,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,2,144,446,0,0,0.0,0.0,,zero_both
MP00002,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context,1,144,446,84,0,0.5833333333333334,0.0,,zero_contrast
MP00002,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Temporal_Sequential_Context,Speed_Dynamics__x__Temporal_Sequential_Context,1,144,446,70,0,0.4861111111111111,0.0,,zero_contrast
MP00002,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Temporal_Sequential_Context,Temporal_Sequential_Context__x__Turning_Dynamics,1,144,446,67,0,0.4652777777777778,0.0,,zero_contrast
MP00002,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Temporal_Sequential_Context,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,1,144,446,62,0,0.4305555555555556,0.0,,zero_contrast
MP00002,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context,1,144,446,0,0,0.0,0.0,,zero_both
MP00003,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,1,142,142,86,25,0.6056338028169014,0.176056338028169,3.44,finite
MP00003,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,1,142,142,70,20,0.49295774647887325,0.14084507042253522,3.5,finite
MP00003,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,1,142,142,64,25,0.4507042253521127,0.176056338028169,2.56,finite
MP00003,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,1,142,142,62,26,0.43661971830985913,0.18309859154929578,2.3846153846153846,finite
MP00003,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,1,142,142,0,31,0.0,0.21830985915492956,0.0,finite
MP00003,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context,2,142,142,101,21,0.7112676056338029,0.14788732394366197,4.80952380952381,finite
MP00003,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Temporal_Sequential_Context,Speed_Dynamics__x__Temporal_Sequential_Context,2,142,142,81,30,0.5704225352112676,0.2112676056338028,2.7,finite
MP00003,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Temporal_Sequential_Context,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,2,142,142,76,22,0.5352112676056338,0.15492957746478872,3.4545454545454546,finite
MP00003,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Temporal_Sequential_Context,Temporal_Sequential_Context__x__Turning_Dynamics,2,142,142,70,32,0.49295774647887325,0.22535211267605634,2.1875,finite
MP00003,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context,2,142,142,0,40,0.0,0.28169014084507044,0.0,finite
MP00003,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,1,142,438,86,89,0.6056338028169014,0.20319634703196346,2.9805348947618295,finite
MP00003,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,1,142,438,70,48,0.49295774647887325,0.1095890410958904,4.498239436619719,finite
MP00003,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,1,142,438,64,43,0.4507042253521127,0.09817351598173515,4.590894202423846,finite
MP00003,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,1,142,438,62,66,0.43661971830985913,0.1506849315068493,2.8975672215108834,finite
MP00003,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,1,142,438,0,0,0.0,0.0,,zero_both
MP00003,near_miss,Near miss,one_missing_uncommonness_count,Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context,2,142,438,101,179,0.7112676056338029,0.408675799086758,1.7404201746793613,finite
MP00003,near_miss,Near miss,one_missing_uncommonness_count,Temporal_Sequential_Context,Speed_Dynamics__x__Temporal_Sequential_Context,2,142,438,81,154,0.5704225352112676,0.3515981735159817,1.6223705871593197,finite
MP00003,near_miss,Near miss,one_missing_uncommonness_count,Temporal_Sequential_Context,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,2,142,438,76,123,0.5352112676056338,0.2808219178082192,1.9058742700103055,finite
MP00003,near_miss,Near miss,one_missing_uncommonness_count,Temporal_Sequential_Context,Temporal_Sequential_Context__x__Turning_Dynamics,2,142,438,70,179,0.49295774647887325,0.408675799086758,1.2062318042332205,finite
MP00003,near_miss,Near miss,one_missing_uncommonness_count,Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context,2,142,438,0,167,0.0,0.3812785388127854,0.0,finite
MP00003,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,1,142,446,86,0,0.6056338028169014,0.0,,zero_contrast
MP00003,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,1,142,446,70,0,0.49295774647887325,0.0,,zero_contrast
MP00003,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,1,142,446,64,0,0.4507042253521127,0.0,,zero_contrast
MP00003,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,1,142,446,62,0,0.43661971830985913,0.0,,zero_contrast
MP00003,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,1,142,446,0,0,0.0,0.0,,zero_both
MP00003,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context,2,142,446,101,0,0.7112676056338029,0.0,,zero_contrast
MP00003,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Temporal_Sequential_Context,Speed_Dynamics__x__Temporal_Sequential_Context,2,142,446,81,0,0.5704225352112676,0.0,,zero_contrast
MP00003,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Temporal_Sequential_Context,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,2,142,446,76,0,0.5352112676056338,0.0,,zero_contrast
MP00003,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Temporal_Sequential_Context,Temporal_Sequential_Context__x__Turning_Dynamics,2,142,446,70,0,0.49295774647887325,0.0,,zero_contrast
MP00003,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context,2,142,446,0,0,0.0,0.0,,zero_both
MP00004,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry,1,124,124,69,31,0.5564516129032258,0.25,2.225806451612903,finite
MP00004,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,1,124,124,62,26,0.5,0.20967741935483872,2.3846153846153846,finite
MP00004,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,1,124,124,53,31,0.4274193548387097,0.25,1.7096774193548387,finite
MP00004,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,1,124,124,51,30,0.4112903225806452,0.24193548387096775,1.7,finite
MP00004,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,1,124,124,0,51,0.0,0.4112903225806452,0.0,finite
MP00004,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Spatial_Reach_and_Route,Acceleration_Dynamics__x__Spatial_Reach_and_Route,2,124,124,86,22,0.6935483870967742,0.1774193548387097,3.909090909090909,finite
MP00004,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Turning_Dynamics,2,124,124,75,29,0.6048387096774194,0.23387096774193547,2.586206896551724,finite
MP00004,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Speed_Dynamics,2,124,124,68,32,0.5483870967741935,0.25806451612903225,2.125,finite
MP00004,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,2,124,124,57,15,0.4596774193548387,0.12096774193548387,3.8,finite
MP00004,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Spatial_Reach_and_Route,Curvature_Geometry__x__Spatial_Reach_and_Route,2,124,124,0,43,0.0,0.3467741935483871,0.0,finite
MP00004,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry,1,124,421,69,64,0.5564516129032258,0.15201900237529692,3.6604082661290316,finite
MP00004,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,1,124,421,62,69,0.5,0.16389548693586697,3.0507246376811596,finite
MP00004,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,1,124,421,53,51,0.4274193548387097,0.12114014251781473,3.528304870335231,finite
MP00004,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,1,124,421,51,25,0.4112903225806452,0.05938242280285035,6.926129032258065,finite
MP00004,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,1,124,421,0,0,0.0,0.0,,zero_both
MP00004,near_miss,Near miss,one_missing_uncommonness_count,Spatial_Reach_and_Route,Acceleration_Dynamics__x__Spatial_Reach_and_Route,2,124,421,86,168,0.6935483870967742,0.3990498812351544,1.737999231950845,finite
MP00004,near_miss,Near miss,one_missing_uncommonness_count,Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Turning_Dynamics,2,124,421,75,197,0.6048387096774194,0.4679334916864608,1.292574095300475,finite
MP00004,near_miss,Near miss,one_missing_uncommonness_count,Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Speed_Dynamics,2,124,421,68,163,0.5483870967741935,0.38717339667458434,1.416386305165248,finite
MP00004,near_miss,Near miss,one_missing_uncommonness_count,Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,2,124,421,57,107,0.4596774193548387,0.25415676959619954,1.8086373228821222,finite
MP00004,near_miss,Near miss,one_missing_uncommonness_count,Spatial_Reach_and_Route,Curvature_Geometry__x__Spatial_Reach_and_Route,2,124,421,0,189,0.0,0.4489311163895487,0.0,finite
MP00004,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry,1,124,446,69,0,0.5564516129032258,0.0,,zero_contrast
MP00004,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,1,124,446,62,0,0.5,0.0,,zero_contrast
MP00004,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,1,124,446,53,0,0.4274193548387097,0.0,,zero_contrast
MP00004,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,1,124,446,51,0,0.4112903225806452,0.0,,zero_contrast
MP00004,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,1,124,446,0,0,0.0,0.0,,zero_both
MP00004,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Spatial_Reach_and_Route,Acceleration_Dynamics__x__Spatial_Reach_and_Route,2,124,446,86,0,0.6935483870967742,0.0,,zero_contrast
MP00004,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Turning_Dynamics,2,124,446,75,0,0.6048387096774194,0.0,,zero_contrast
MP00004,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Speed_Dynamics,2,124,446,68,0,0.5483870967741935,0.0,,zero_contrast
MP00004,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,2,124,446,57,0,0.4596774193548387,0.0,,zero_contrast
MP00004,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Spatial_Reach_and_Route,Curvature_Geometry__x__Spatial_Reach_and_Route,2,124,446,0,0,0.0,0.0,,zero_both
