item_a,item_b,count_a,count_b,count_ab,support_a,support_b,support_ab,confidence_a_to_b,confidence_b_to_a,lift,jaccard
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,2362,593,401,0.5057815845824412,0.12698072805139185,0.08586723768736616,0.16977138018628282,0.6762225969645869,1.3369854055142338,0.15700861393891935
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,2362,569,86,0.5057815845824412,0.12184154175588865,0.01841541755888651,0.03640982218458933,0.15114235500878734,0.298829296312886,0.03022847100175747
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Spatial_Reach_and_Route=Hybrid,2362,2354,1621,0.5057815845824412,0.5040685224839401,0.34710920770877945,0.6862828111769687,0.6886151231945624,1.361487140270367,0.5237479806138934
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Spatial_Reach_and_Route=Normal,2362,1194,245,0.5057815845824412,0.2556745182012848,0.05246252676659529,0.10372565622353937,0.2051926298157454,0.40569414955102917,0.07399577167019028
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,2362,557,359,0.5057815845824412,0.11927194860813704,0.07687366167023554,0.15198983911939035,0.644524236983842,1.274313372868138,0.140234375
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route,2362,565,137,0.5057815845824412,0.12098501070663811,0.029336188436830835,0.05800169348010161,0.2424778761061947,0.4794122275257956,0.04910394265232975
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Speed_Dynamics=Hybrid,2362,2351,1609,0.5057815845824412,0.5034261241970022,0.34453961456102783,0.6812023708721423,0.6843896214376861,1.3531327400990658,0.5183634020618557
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Speed_Dynamics=Normal,2362,1199,283,0.5057815845824412,0.25674518201284796,0.060599571734475374,0.11981371718882303,0.23603002502085071,0.46666393600650835,0.08633312995729103
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,2362,563,359,0.5057815845824412,0.12055674518201284,0.07687366167023554,0.15198983911939035,0.6376554174067496,1.2607327685391703,0.13990646921278255
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics,2362,557,111,0.5057815845824412,0.11927194860813704,0.023768736616702354,0.04699407281964437,0.1992818671454219,0.3940077559564438,0.03952991452991453
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Temporal_Sequential_Context=Hybrid,2362,2353,1616,0.5057815845824412,0.5038543897216274,0.3460385438972163,0.6841659610499576,0.6867828304292393,1.3578644445827888,0.5214585350112939
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Temporal_Sequential_Context=Normal,2362,1159,285,0.5057815845824412,0.2481798715203426,0.061027837259100645,0.12066045723962743,0.2459016393442623,0.48618147999056094,0.0880716934487021
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,2362,578,361,0.5057815845824412,0.12376873661670236,0.07730192719486081,0.15283657917019475,0.6245674740484429,1.2348560981398087,0.13997673516867
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,2362,580,100,0.5057815845824412,0.12419700214132762,0.021413276231263382,0.04233700254022015,0.1724137931034483,0.3408858652807381,0.03518648838845883
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Turning_Dynamics=Hybrid,2362,2376,1560,0.5057815845824412,0.5087794432548179,0.3340471092077088,0.6604572396274344,0.6565656565656566,1.298120921321599,0.4908747640025173
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Turning_Dynamics=Normal,2362,1160,317,0.5057815845824412,0.24839400428265523,0.06788008565310492,0.13420829805249787,0.27327586206896554,0.5403040964699699,0.09890795631825273
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,2362,545,378,0.5057815845824412,0.11670235546038545,0.08094218415417559,0.16003386960203217,0.6935779816513762,1.371299396406404,0.1494661921708185
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,2362,589,107,0.5057815845824412,0.12612419700214134,0.02291220556745182,0.04530059271803556,0.18166383701188454,0.3591744787660883,0.03762306610407876
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Speed_Dynamics=Hybrid,2362,2455,1318,0.5057815845824412,0.525695931477516,0.2822269807280514,0.5580016934801016,0.5368635437881873,1.061453323239134,0.3766790511574736
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Speed_Dynamics=Normal,2362,1319,575,0.5057815845824412,0.28244111349036405,0.12312633832976445,0.24343776460626587,0.4359363153904473,0.8619062628591823,0.1851255634256278
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,2362,428,237,0.5057815845824412,0.09164882226980728,0.05074946466809422,0.10033869602032176,0.5537383177570093,1.094817080408651,0.09283196239717979
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,2362,468,232,0.5057815845824412,0.10021413276231263,0.04967880085653105,0.09822184589331075,0.49572649572649574,0.9801197015422247,0.08929946112394149
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Hybrid,2362,2399,1273,0.5057815845824412,0.5137044967880086,0.2725910064239829,0.5389500423370025,0.5306377657357232,1.0491441007560658,0.36496559633027525
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Normal,2362,1298,600,0.5057815845824412,0.2779443254817987,0.1284796573875803,0.2540220152413209,0.4622496147919877,0.9139312875015166,0.19607843137254902
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Spatial_Reach_and_Route,2362,483,257,0.5057815845824412,0.10342612419700214,0.055032119914346894,0.10880609652836579,0.5320910973084886,1.052017537862253,0.09930448222565688
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,2362,490,232,0.5057815845824412,0.10492505353319058,0.04967880085653105,0.09822184589331075,0.47346938775510206,0.9361143271872677,0.08854961832061069
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Turning_Dynamics=Hybrid,2362,2314,1210,0.5057815845824412,0.4955032119914347,0.25910064239828695,0.5122777307366638,0.5229040622299049,1.0338535015299135,0.3491055972302366
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Turning_Dynamics=Normal,2362,1164,562,0.5057815845824412,0.24925053533190578,0.12034261241970022,0.23793395427603725,0.48281786941580757,0.9545975656950979,0.18960863697705804
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Spatial_Reach_and_Route,2362,599,334,0.5057815845824412,0.12826552462526766,0.0715203426124197,0.14140558848433532,0.5575959933222037,1.10244423743213,0.12714122573277503
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,2362,593,256,0.5057815845824412,0.12698072805139185,0.05481798715203426,0.10838272650296359,0.4317032040472175,0.8535368174853962,0.09484994442386069
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Temporal_Sequential_Context=Hybrid,2362,2430,1280,0.5057815845824412,0.5203426124197003,0.2740899357601713,0.541913632514818,0.5267489711934157,1.0414554172198354,0.36446469248291574
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Temporal_Sequential_Context=Normal,2362,1241,552,0.5057815845824412,0.2657387580299786,0.11820128479657388,0.23370025402201525,0.44480257856567285,0.8794360888660847,0.18092428711897737
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,2362,528,287,0.5057815845824412,0.11306209850107066,0.06145610278372591,0.12150719729043184,0.5435606060606061,1.0746943396710542,0.11025739531310026
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,2362,471,243,0.5057815845824412,0.10085653104925053,0.05203426124197002,0.10287891617273497,0.5159235668789809,1.0200520987827437,0.09382239382239382
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Turning_Dynamics=Hybrid,2362,2336,1214,0.5057815845824412,0.5002141327623126,0.2599571734475375,0.5139712108382727,0.5196917808219178,1.0275023778316494,0.3484500574052813
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Turning_Dynamics=Normal,2362,1177,549,0.5057815845824412,0.25203426124197004,0.11755888650963597,0.23243014394580863,0.46644010195412067,0.9222164589863435,0.18361204013377927
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,2362,553,320,0.5057815845824412,0.11841541755888652,0.06852248394004283,0.1354784081287045,0.5786618444846293,1.1440943326601263,0.1233140655105973
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,2362,604,279,0.5057815845824412,0.12933618843683084,0.05974304068522484,0.11812023708721422,0.46192052980132453,0.9132806410551164,0.10383327130628954
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Temporal_Sequential_Context__x__Turning_Dynamics=Hybrid,2362,2312,1187,0.5057815845824412,0.49507494646680944,0.25417558886509634,0.5025402201524132,0.5134083044982699,1.0150790779030145,0.3404072268425581
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Temporal_Sequential_Context__x__Turning_Dynamics=Normal,2362,1121,564,0.5057815845824412,0.24004282655246253,0.12077087794432548,0.23878069432684165,0.5031222123104371,0.9947420539753348,0.1932168550873587
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,2362,626,338,0.5057815845824412,0.1340471092077088,0.07237687366167024,0.14309906858594412,0.5399361022364217,1.0675281953615958,0.12754716981132075
Acceleration_Dynamics__x__Curvature_Geometry=Hybrid,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,2362,611,273,0.5057815845824412,0.13083511777301926,0.058458244111349034,0.11558001693480102,0.44680851063829785,0.8834020934296576,0.10111111111111111
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Hybrid,1169,2449,293,0.25032119914346895,0.5244111349036402,0.06274089935760171,0.2506415739948674,0.11964066966108616,0.47794861190528004,0.0881203007518797
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Normal,1169,1378,726,0.25032119914346895,0.29507494646680943,0.15546038543897217,0.621043627031651,0.5268505079825835,2.1046979232494993,0.3986820428336079
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route,1169,394,150,0.25032119914346895,0.08436830835117773,0.032119914346895075,0.1283147989734816,0.38071065989847713,1.5208886071222312,0.10615711252653928
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Speed_Dynamics=Hybrid,1169,2457,281,0.25032119914346895,0.5261241970021413,0.06017130620985011,0.24037639007698888,0.11436711436711437,0.45688145773688976,0.08400597907324364
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Speed_Dynamics=Normal,1169,1304,676,0.25032119914346895,0.2792291220556745,0.14475374732334048,0.5782720273738238,0.5184049079754601,2.070958871039691,0.3761825264329438
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Speed_Dynamics,1169,457,212,0.25032119914346895,0.09785867237687366,0.045396145610278375,0.18135158254918735,0.4638949671772429,1.8531988851306453,0.14992927864214992
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Temporal_Sequential_Context=Hybrid,1169,2415,303,0.25032119914346895,0.5171306209850107,0.06488222698072806,0.25919589392643283,0.12546583850931678,0.5012193890834126,0.09234989332520573
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Temporal_Sequential_Context=Normal,1169,1304,639,0.25032119914346895,0.2792291220556745,0.13683083511777303,0.5466210436270317,0.49003067484662577,1.9576075718851518,0.3484187568157034
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,1169,474,227,0.25032119914346895,0.10149892933618844,0.04860813704496788,0.1941830624465355,0.47890295358649787,1.9131538008973012,0.16031073446327684
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Turning_Dynamics=Hybrid,1169,2355,330,0.25032119914346895,0.5042826552462527,0.07066381156316917,0.2822925577416595,0.14012738853503184,0.5597903374325054,0.10331872260488416
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Turning_Dynamics=Normal,1169,1153,555,0.25032119914346895,0.2468950749464668,0.11884368308351177,0.47476475620188197,0.4813529921942758,1.9229413802799553,0.3140916808149406
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,1169,569,284,0.25032119914346895,0.12184154175588865,0.06081370449678801,0.24294268605645852,0.4991212653778559,1.9939232757182095,0.1953232462173315
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Spatial_Reach_and_Route=Hybrid,1169,2354,258,0.25032119914346895,0.5040685224839401,0.05524625267665953,0.22070145423438836,0.10960067969413764,0.43784018320925816,0.07901990811638591
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Spatial_Reach_and_Route=Normal,1169,1194,726,0.25032119914346895,0.2556745182012848,0.15546038543897217,0.621043627031651,0.6080402010050251,2.4290399817737103,0.4434941967012828
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route,1169,565,185,0.25032119914346895,0.12098501070663811,0.03961456102783726,0.15825491873396064,0.3274336283185841,1.308053930066542,0.11943189154293092
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Speed_Dynamics=Hybrid,1169,2351,265,0.25032119914346895,0.5034261241970022,0.056745182012847964,0.22668947818648416,0.11271799234368354,0.45029343391360316,0.08141321044546851
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Speed_Dynamics=Normal,1169,1199,676,0.25032119914346895,0.25674518201284796,0.14475374732334048,0.5782720273738238,0.5638031693077564,2.2523189056178126,0.39952718676122934
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics,1169,557,228,0.25032119914346895,0.11927194860813704,0.048822269807280515,0.19503849443969204,0.40933572710951527,1.6352419551765922,0.15220293724966621
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Temporal_Sequential_Context=Hybrid,1169,2353,287,0.25032119914346895,0.5038543897216274,0.06145610278372591,0.24550898203592814,0.12197195070123247,0.48726177055154457,0.08871715610510046
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Temporal_Sequential_Context=Normal,1169,1159,639,0.25032119914346895,0.2481798715203426,0.13683083511777303,0.5466210436270317,0.551337359792925,2.2025196494721637,0.3783303730017762
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,1169,580,243,0.25032119914346895,0.12419700214132762,0.05203426124197002,0.20786997433704021,0.4189655172413793,1.6737116899206512,0.16135458167330677
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Turning_Dynamics=Hybrid,1169,2376,325,0.25032119914346895,0.5087794432548179,0.069593147751606,0.2780153977758768,0.1367845117845118,0.5464359880527545,0.10093167701863354
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Turning_Dynamics=Normal,1169,1160,555,0.25032119914346895,0.24839400428265523,0.11884368308351177,0.47476475620188197,0.47844827586206895,1.9113374236748177,0.3128523111612176
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,1169,589,289,0.25032119914346895,0.12612419700214134,0.06188436830835118,0.24721984602224123,0.4906621392190153,1.9601301883257498,0.19673247106875424
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Speed_Dynamics=Hybrid,1169,2455,526,0.25032119914346895,0.525695931477516,0.1126338329764454,0.4499572284003422,0.21425661914460284,0.8559267847778403,0.1697869593285991
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Speed_Dynamics=Normal,1169,1319,449,0.25032119914346895,0.28244111349036405,0.0961456102783726,0.3840889649272883,0.34040940106141016,1.3598904216910055,0.2202059833251594
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,1169,428,79,0.25032119914346895,0.09164882226980728,0.016916488222698072,0.06757912745936698,0.18457943925233644,0.7373703860636537,0.05204216073781291
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,1169,468,115,0.25032119914346895,0.10021413276231263,0.02462526766595289,0.09837467921300257,0.24572649572649571,0.9816447690699187,0.07555847568988174
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Hybrid,1169,2399,533,0.25032119914346895,0.5137044967880086,0.11413276231263383,0.455945252352438,0.22217590662776157,0.8875632882392186,0.1756177924217463
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Normal,1169,1298,407,0.25032119914346895,0.2779443254817987,0.08715203426124198,0.3481608212147134,0.3135593220338983,1.2526279160806717,0.1975728155339806
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Spatial_Reach_and_Route,1169,483,88,0.25032119914346895,0.10342612419700214,0.018843683083511777,0.07527801539777587,0.18219461697722567,0.7278433372828433,0.056265984654731455
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,1169,490,141,0.25032119914346895,0.10492505353319058,0.03019271948608137,0.12061591103507271,0.28775510204081634,1.1495434786403869,0.09288537549407115
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Turning_Dynamics=Hybrid,1169,2314,529,0.25032119914346895,0.4955032119914347,0.11327623126338329,0.4525235243798118,0.22860847018150388,0.9132605267302165,0.17907921462423831
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Turning_Dynamics=Normal,1169,1164,336,0.25032119914346895,0.24925053533190578,0.07194860813704497,0.2874251497005988,0.28865979381443296,1.153157602321131,0.16825237856785177
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Spatial_Reach_and_Route,1169,599,104,0.25032119914346895,0.12826552462526766,0.02226980728051392,0.08896492728828058,0.17362270450751252,0.6935996835330056,0.0625
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,1169,593,200,0.25032119914346895,0.12698072805139185,0.042826552462526764,0.1710863986313088,0.3372681281618887,1.3473414529649446,0.12804097311139565
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Temporal_Sequential_Context=Hybrid,1169,2430,562,0.25032119914346895,0.5203426124197003,0.12034261241970022,0.48075278015397777,0.23127572016460907,0.9239158367568215,0.18505103720777083
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Temporal_Sequential_Context=Normal,1169,1241,376,0.25032119914346895,0.2657387580299786,0.08051391862955032,0.32164242942686055,0.3029814665592264,1.2103707859979362,0.1848574237954769
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,1169,528,112,0.25032119914346895,0.11306209850107066,0.02398286937901499,0.09580838323353294,0.21212121212121213,0.8473961168571947,0.07066246056782334
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,1169,471,119,0.25032119914346895,0.10085653104925053,0.025481798715203428,0.10179640718562874,0.2526539278131635,1.0093189417343658,0.0782380013149244
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Turning_Dynamics=Hybrid,1169,2336,561,0.25032119914346895,0.5002141327623126,0.12012847965738759,0.4798973481608212,0.2401541095890411,0.9593838253043815,0.1905570652173913
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Turning_Dynamics=Normal,1169,1177,330,0.25032119914346895,0.25203426124197004,0.07066381156316917,0.2822925577416595,0.2803738317757009,1.120056282628335,0.1636904761904762
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,1169,553,95,0.25032119914346895,0.11841541755888652,0.020342612419700215,0.08126603934987169,0.1717902350813743,0.6862792111462943,0.05838967424708052
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,1169,604,183,0.25032119914346895,0.12933618843683084,0.03918629550321199,0.15654405474764757,0.3029801324503311,1.2103654564097914,0.11509433962264151
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Temporal_Sequential_Context__x__Turning_Dynamics=Hybrid,1169,2312,566,0.25032119914346895,0.49507494646680944,0.12119914346895075,0.48417450812660395,0.24480968858131488,0.9779822460861766,0.1941680960548885
Acceleration_Dynamics__x__Curvature_Geometry=Normal,Temporal_Sequential_Context__x__Turning_Dynamics=Normal,1169,1121,285,0.25032119914346895,0.24004282655246253,0.061027837259100645,0.24379811804961504,0.2542372881355932,1.0156442562816257,0.14214463840399003
