meta_pattern_id,trajectory_id,required_uncommon_counts,observed_uncommon_counts
MP00001,1217,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1221,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,1229,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,1239,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1321,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,1420,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1442,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,1465,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,1467,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1488,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=1
MP00001,1500,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1557,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1564,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1575,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,1592,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1598,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1599,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=4;Curvature_Geometry=4
MP00001,1603,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,1604,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,1628,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1641,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,1644,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,1654,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1685,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=1
MP00001,1696,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,1705,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=3
MP00001,1722,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,1762,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=1
MP00001,1768,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=3
MP00001,1785,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1789,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,1810,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,1868,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=1
MP00001,1876,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,1879,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1880,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1884,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1891,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,1907,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=4;Curvature_Geometry=2
MP00001,1908,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1938,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,1970,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=3
MP00001,1971,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,1977,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,1979,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,2002,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2009,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,2039,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2060,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,2086,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2093,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2097,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2124,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2164,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,2169,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,2196,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2201,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2243,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2253,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,2313,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,2353,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=1
MP00001,2361,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,2367,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=1
MP00001,2368,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2369,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2387,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2406,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2451,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2452,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,2463,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,2478,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2485,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2490,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2494,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=1
MP00001,2580,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,2611,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2629,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2633,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,2636,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2644,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2645,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2647,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2668,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,2680,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2686,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2696,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=1
MP00001,2729,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=3
MP00001,2763,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2784,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=3
MP00001,2805,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2833,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2873,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2874,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2880,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=4
MP00001,2881,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2884,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2890,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2897,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,2899,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2910,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,2955,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,3003,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,3004,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3024,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3076,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3078,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,3085,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3087,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3106,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3110,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3117,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,3139,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=3
MP00001,3152,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,3158,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3166,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3212,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,3227,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3228,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3251,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,3252,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,3317,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3318,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,3337,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,3359,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,3362,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3396,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,3397,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3399,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3400,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=4;Curvature_Geometry=4
MP00001,3404,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3468,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3475,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3510,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3542,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3553,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,3605,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,3606,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,3607,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3608,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3616,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3618,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,3623,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,3698,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3812,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=3
MP00001,3839,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3856,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3894,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,3897,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=1
MP00001,3931,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=3
MP00001,3936,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3956,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,3967,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,3972,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,3978,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=2
MP00001,4013,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,4028,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,4036,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,4071,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,4079,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,4101,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,4103,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,4104,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,4160,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,4272,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=3
MP00001,4291,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,4302,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,4312,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00001,4362,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,4388,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,4390,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,4509,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,4510,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00001,4561,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=3
MP00001,4577,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=3;Curvature_Geometry=1
