rule_id,trajectory_id,target_item,is_target,is_contrast,antecedent_satisfied,target_satisfied
R00004,773,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,776,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,816,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,837,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,853,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,898,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,932,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,1024,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,1028,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,1285,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,1319,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,1411,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,1422,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,1434,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,1436,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00004,1537,Localization__x__Sampling_Gaps=Uncommon Localization,True,False,True,True
R00005,95,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,371,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,374,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,377,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,560,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,564,Displacement__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00005,656,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,721,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,723,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,733,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,810,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,868,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,918,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,921,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1015,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1026,Displacement__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00005,1042,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1045,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1165,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1175,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1176,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1360,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1371,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1398,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1415,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1451,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00005,1476,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,72,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,73,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,174,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,213,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,304,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,321,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,361,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,364,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,366,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,407,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,444,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,451,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,554,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,609,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,661,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,714,Duration__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00006,720,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,730,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,736,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,773,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,816,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,917,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,918,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,934,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,938,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1014,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1024,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1041,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1042,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1049,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1120,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1144,Duration__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00006,1375,Duration__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00006,1404,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1425,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1431,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1444,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1476,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00006,1544,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00007,132,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,179,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,232,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,377,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,384,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,407,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,454,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,461,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,552,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,554,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,559,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,595,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,686,Geometric__x__Kinematic=Uncommon Kinematic,False,True,True,False
R00007,694,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,733,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,792,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,810,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,824,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,868,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,898,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,932,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,934,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,938,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1014,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1015,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1041,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1042,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1116,Geometric__x__Kinematic=Uncommon Kinematic,False,True,True,False
R00007,1158,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1175,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1182,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1195,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1284,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1306,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1361,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1415,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1432,Geometric__x__Kinematic=Uncommon Kinematic,True,False,True,True
R00007,1476,Geometric__x__Kinematic=Uncommon Kinematic,False,True,True,False
R00008,76,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,164,Extent__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00008,277,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,329,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,368,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,371,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,373,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,449,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,458,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,539,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,541,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,579,Extent__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00008,617,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,618,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,627,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,707,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,740,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,921,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,931,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,938,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,999,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1042,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1044,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1045,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1049,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1071,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1143,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1165,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1174,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1176,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1237,Extent__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00008,1262,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1362,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1448,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1451,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1476,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00008,1531,Extent__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,62,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,95,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,195,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,329,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,368,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,371,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,373,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,499,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,539,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,579,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,617,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,627,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,656,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,721,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,725,Displacement__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00009,739,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,740,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,815,Displacement__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00009,921,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,962,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,999,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1015,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1042,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1045,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1049,Displacement__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00009,1075,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1143,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1165,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1176,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1360,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1362,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1448,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1451,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00009,1476,Displacement__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,11,Duration__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00010,72,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,73,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,174,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,213,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,237,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,304,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,321,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,361,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,366,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,407,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,436,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,554,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,597,Duration__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00010,609,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,661,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,669,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,720,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,736,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,816,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,905,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,917,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,918,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,933,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,934,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,935,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,1014,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,1024,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,1036,Duration__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00010,1041,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,1120,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,1404,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00010,1444,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00011,72,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00011,73,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00011,96,Duration__x__Path_Evolution=Uncommon Path_Evolution,False,True,True,False
R00011,174,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00011,213,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00011,237,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00011,304,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00011,321,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00011,361,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00011,366,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
R00011,407,Duration__x__Path_Evolution=Uncommon Path_Evolution,True,False,True,True
