rule_id,target_item,positive_trajectory_id,counterexample_trajectory_id,counterexample_rank,fingerprint_matching_pair_count,fingerprint_comparison_pair_count,fingerprint_similarity,fingerprint_label_mismatch_count,antecedent_feature_distance,antecedent_nodes,target_nodes,antecedent_feature_count,comparison_feature_count
R00001,Acceleration__x__Indentation=Uncommon Acceleration,737,406,1,36,73,0.4931506849315068,37,37.445881132151705,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,824,406,1,21,73,0.2876712328767123,52,21.2500284540771,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,846,406,1,26,73,0.3561643835616438,47,5.600293032313378,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,876,406,1,26,73,0.3561643835616438,47,7.459839366853144,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,934,406,1,37,73,0.5068493150684932,36,138.21473069457778,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,992,406,1,52,73,0.7123287671232876,21,6.729952808018778,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1014,406,1,39,73,0.5342465753424658,34,148.08430169126345,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1015,406,1,51,73,0.6986301369863014,22,4.026680542201384,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1020,406,1,21,73,0.2876712328767123,52,5.671759901641812,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1042,406,1,16,73,0.2191780821917808,57,40.4110863512166,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1158,406,1,56,73,0.7671232876712328,17,55.851650111543414,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1182,406,1,49,73,0.6712328767123288,24,46.087067757426844,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1195,406,1,28,73,0.3835616438356164,45,9.921806437956072,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1236,406,1,38,73,0.5205479452054794,35,5.1764219009115795,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1284,406,1,56,73,0.7671232876712328,17,5.975327141233476,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1306,406,1,49,73,0.6712328767123288,24,268.5245226434667,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1415,406,1,28,73,0.3835616438356164,45,7.958848927644138,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1424,406,1,40,73,0.547945205479452,33,142.48731232926517,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00001,Acceleration__x__Indentation=Uncommon Acceleration,1432,406,1,49,73,0.6712328767123288,24,120.90182020114426,Geometric;Kinematic;Indentation;Sampling_Gaps,Acceleration;Indentation,76,76
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,125,95,1,38,73,0.5205479452054794,35,4.683233509414713,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,125,195,2,26,73,0.3561643835616438,47,32.18477784671107,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,177,195,1,45,73,0.6164383561643836,28,33.426280266655596,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,177,95,2,33,73,0.4520547945205479,40,5.01904893224519,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,386,195,1,39,73,0.5342465753424658,34,24.803502041202076,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,386,95,2,38,73,0.5205479452054794,35,13.502196759569799,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,539,195,1,39,73,0.5342465753424658,34,451.01385716518325,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,539,95,2,23,73,0.3150684931506849,50,483.0122479274123,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,541,95,1,35,73,0.4794520547945205,38,1194.1703754719813,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,541,195,2,25,73,0.3424657534246575,48,1162.1986548643986,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,579,195,1,44,73,0.6027397260273972,29,32.342001850794695,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,579,95,2,34,73,0.4657534246575342,39,6.461898604745411,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,611,95,1,35,73,0.4794520547945205,38,24.133350924721523,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,611,195,2,30,73,0.410958904109589,43,12.065697949559627,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,617,195,1,42,73,0.5753424657534246,31,42.96715368871821,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,617,95,2,36,73,0.4931506849315068,37,11.819477394192559,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,725,95,1,32,73,0.4383561643835616,41,6.584832469208948,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,725,195,2,19,73,0.2602739726027397,54,37.87714363657445,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,737,95,1,37,73,0.5068493150684932,36,8.764506633280996,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,737,195,2,33,73,0.4520547945205479,40,39.224758050378,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,740,95,1,33,73,0.4520547945205479,40,18.070324130602582,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,740,195,2,33,73,0.4520547945205479,40,48.95512409441294,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,800,95,1,46,73,0.6301369863013698,27,4.37510207682564,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,800,195,2,23,73,0.3150684931506849,50,33.37018413323185,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,910,95,1,29,73,0.3972602739726027,44,7.036440037512586,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,910,195,2,23,73,0.3150684931506849,50,35.86391686265383,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,921,95,1,34,73,0.4657534246575342,39,1305.6542914131835,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,921,195,2,27,73,0.3698630136986301,46,1273.661297043176,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,936,195,1,42,73,0.5753424657534246,31,1985.9290516733827,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,936,95,2,38,73,0.5205479452054794,35,2017.9136610062233,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,938,95,1,40,73,0.547945205479452,33,183.15562399449885,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,938,195,2,14,73,0.1917808219178082,59,215.0199794060283,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,949,95,1,34,73,0.4657534246575342,39,7.445294604039144,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,949,195,2,28,73,0.3835616438356164,45,34.89069396652107,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,962,195,1,43,73,0.589041095890411,30,42.23949940172277,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,962,95,2,36,73,0.4931506849315068,37,15.253742184146985,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1042,95,1,44,73,0.6027397260273972,29,2699.888285425734,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1042,195,2,24,73,0.3287671232876712,49,2667.9224272183906,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1045,95,1,41,73,0.5616438356164384,32,2587.8708465363125,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1045,195,2,37,73,0.5068493150684932,36,2555.8848445844937,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1049,95,1,34,73,0.4657534246575342,39,5.575526959407054,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1049,195,2,16,73,0.2191780821917808,57,32.94361183845515,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1075,95,1,41,73,0.5616438356164384,32,125.99072272271785,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1075,195,2,40,73,0.547945205479452,33,94.16520685664278,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1143,195,1,46,73,0.6301369863013698,27,81.87074045416915,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1143,95,2,38,73,0.5205479452054794,35,49.99256504896744,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1165,95,1,42,73,0.5753424657534246,31,29.543002210561102,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1165,195,2,40,73,0.547945205479452,33,3.4659817743909858,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1176,95,1,34,73,0.4657534246575342,39,56.61238515998198,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1176,195,2,34,73,0.4657534246575342,39,88.3377470364159,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1179,95,1,31,73,0.4246575342465753,42,7.0951533751755305,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1179,195,2,18,73,0.2465753424657534,55,30.926333079119047,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1360,95,1,39,73,0.5342465753424658,34,5.753637061230521,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1360,195,2,32,73,0.4383561643835616,41,34.89284935013614,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1448,95,1,39,73,0.5342465753424658,34,504.2114117526674,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1448,195,2,29,73,0.3972602739726027,44,472.203806596114,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1531,95,1,35,73,0.4794520547945205,38,7.441506340938475,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00002,Localization__x__Path_Evolution=Uncommon Path_Evolution,1531,195,2,35,73,0.4794520547945205,38,35.39020280288774,Localization;Phase_Change;Spatial_Context;SpatioTemporal_Dynamics,Localization;Path_Evolution,26,26
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,132,360,1,44,73,0.6027397260273972,29,5.928215030221743,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,132,95,2,33,73,0.4520547945205479,40,3.9187110528944205,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,236,360,1,39,73,0.5342465753424658,34,7.21836843016619,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,236,95,2,38,73,0.5205479452054794,35,5.068067727370524,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,362,360,1,35,73,0.4794520547945205,38,14.950140004771805,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,362,95,2,35,73,0.4794520547945205,38,16.608435677236756,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,386,95,1,38,73,0.5205479452054794,35,14.162615640611621,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,386,360,2,33,73,0.4520547945205479,40,10.356592835960242,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,454,95,1,39,73,0.5342465753424658,34,12.205275677314429,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,454,360,2,37,73,0.5068493150684932,36,11.453259748171474,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,542,360,1,43,73,0.589041095890411,30,8.081816381159538,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,542,95,2,34,73,0.4657534246575342,39,7.904090536714215,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,559,360,1,29,73,0.3972602739726027,44,1321.5206372142627,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,559,95,2,26,73,0.3561643835616438,47,1323.1076910391166,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,560,95,1,38,73,0.5205479452054794,35,144.06576658419377,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,560,360,2,35,73,0.4794520547945205,38,142.38668729433712,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,723,360,1,35,73,0.4794520547945205,38,16.817750979982296,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,723,95,2,30,73,0.410958904109589,43,16.09751280023581,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,737,360,1,42,73,0.5753424657534246,31,11.583366477394929,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,737,95,2,37,73,0.5068493150684932,36,12.266104952126572,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,762,95,1,39,73,0.5342465753424658,34,12.606047719801179,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,762,360,2,34,73,0.4657534246575342,39,12.177284862645369,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,770,360,1,28,73,0.3835616438356164,45,6.281867649505109,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,770,95,2,27,73,0.3698630136986301,46,7.248285774455802,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,810,95,1,45,73,0.6164383561643836,28,4.821998657930357,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,810,360,2,37,73,0.5068493150684932,36,6.618060188375157,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,868,360,1,33,73,0.4520547945205479,40,7.203755416072212,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,868,95,2,28,73,0.3835616438356164,45,6.751210912788057,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,901,360,1,43,73,0.589041095890411,30,8.560387602058118,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,901,95,2,39,73,0.5342465753424658,34,6.9926564561406686,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,921,95,1,34,73,0.4657534246575342,39,1305.6633297666915,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,921,360,2,13,73,0.1780821917808219,60,1304.045661400488,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,938,95,1,40,73,0.547945205479452,33,183.33544019258423,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,938,360,2,27,73,0.3698630136986301,46,184.89325136076414,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,949,95,1,34,73,0.4657534246575342,39,7.963974729562392,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,949,360,2,24,73,0.3287671232876712,49,6.744755130962862,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,1032,95,1,34,73,0.4657534246575342,39,7.668259096971562,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,1032,360,2,30,73,0.410958904109589,43,7.996525510148413,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,1042,95,1,44,73,0.6027397260273972,29,2699.8671157186673,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
R00003,Localization__x__Path_Evolution=Uncommon Path_Evolution,1042,360,2,32,73,0.4383561643835616,41,2698.2504385347,Geometric;SpatioTemporal_Dynamics;Localization;Phase_Change,Localization;Path_Evolution,51,51
