rule_id,trajectory_id,target_item,is_target,is_contrast,antecedent_satisfied,target_satisfied
R00002,125,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,164,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,200,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,303,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,345,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,412,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,441,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,444,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,455,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,511,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,627,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,False,True,True,False
R00002,725,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,778,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,903,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,1049,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,1075,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,1174,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,1179,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,1228,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,1255,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00002,1314,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,44,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,64,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,144,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,147,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,345,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,357,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,412,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,441,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,455,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,650,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,714,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,725,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,758,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,938,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,False,True,True,False
R00003,1049,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,1099,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,1112,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,1195,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,1228,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,1255,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00003,1452,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,True,False,True,True
R00004,8,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,16,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,67,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,126,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,250,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,260,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,334,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,388,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,431,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,False,True,True,False
R00004,437,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,443,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,748,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,775,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,830,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,843,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,919,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,984,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,1242,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,1247,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,1302,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00004,1402,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00005,124,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,132,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,217,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,357,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,377,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,396,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,541,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,546,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,False,True,True,False
R00005,554,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,650,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,714,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,733,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,758,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,810,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,938,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,1015,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,1042,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,1049,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,False,True,True,False
R00005,1112,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,1195,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,1410,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,1415,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00005,1476,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00006,22,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,False,True,True,False
R00006,28,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,48,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,76,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,286,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,307,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,309,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,425,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,426,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,430,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,479,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,574,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,654,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,False,True,True,False
R00006,662,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,672,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,963,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,1114,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,1357,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,1413,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,1416,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,1437,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00006,1508,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00007,22,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,111,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,168,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,181,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,270,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,286,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,352,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,373,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,619,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,False,True,True,False
R00007,641,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,False,True,True,False
R00007,654,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,655,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,672,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,691,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,722,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,823,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1187,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1201,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1249,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1259,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1332,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1405,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1437,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1460,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1470,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,False,True,True,False
R00007,1483,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1530,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00007,1534,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,True,False,True,True
R00008,22,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,111,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,168,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,181,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,270,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,False,True,True,False
R00008,286,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,352,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,373,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,619,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,641,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,654,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,655,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,672,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,691,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,722,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,False,True,True,False
R00008,823,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1187,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1201,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1249,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1259,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1332,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1405,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1437,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1460,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1470,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1483,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1530,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00008,1534,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,False,True,True,False
R00009,22,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,42,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,111,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,168,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,181,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,286,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,352,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,373,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,532,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,False,True,True,False
R00009,654,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,655,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,672,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,691,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,823,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,1187,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,1201,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,1249,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,1259,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,1332,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,1405,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,1437,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,1460,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,1483,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00009,1504,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,False,True,True,False
R00009,1527,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,False,True,True,False
R00009,1530,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,True,False,True,True
R00010,64,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,125,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,164,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,200,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,303,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,345,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,412,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,441,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,444,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,511,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,618,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,False,True,True,False
R00010,778,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,903,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,1049,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,1116,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,1174,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,1179,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,1195,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,1228,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,1255,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,1314,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,1464,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,False,True,True,False
R00010,1476,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,True,False,True,True
R00010,1492,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,False,True,True,False
R00011,2,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,105,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,124,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,125,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,164,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,200,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,303,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,False,True,True,False
R00011,414,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,444,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,465,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,511,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,618,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,633,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,707,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,False,True,True,False
R00011,903,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,1049,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,False,True,True,False
R00011,1116,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,1195,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
R00011,1235,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,True,False,True,True
