rule_id,target_item,positive_trajectory_id,counterexample_trajectory_id,neighbor_rank,fingerprint_matching_pair_count,fingerprint_comparison_pair_count,fingerprint_similarity,fingerprint_label_mismatch_count,antecedent_feature_distance,antecedent_nodes,target_nodes,antecedent_feature_count,comparison_feature_count
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,2541,3253,1,38,73,0.5205479452054794,35,141.46750786489093,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,2555,380,1,46,73,0.6301369863013698,27,114.92958919483816,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,2693,380,1,39,73,0.5342465753424658,34,996.3148942147453,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,2756,4645,1,46,73,0.6301369863013698,27,80.04616772058196,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,2862,380,1,44,73,0.6027397260273972,29,46.21651848022988,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,2877,3656,1,42,73,0.5753424657534246,31,191.9400137819226,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,3008,380,1,35,73,0.4794520547945205,38,153.0463453770153,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,3071,380,1,46,73,0.6301369863013698,27,329.83632732849,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,3476,380,1,45,73,0.6164383561643836,28,57.06939052117153,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,3658,3656,1,53,73,0.726027397260274,20,35.41330478284701,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,3857,380,1,42,73,0.5753424657534246,31,57.60638773652083,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,3970,380,1,41,73,0.5616438356164384,32,121.47004333644844,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,4035,1598,1,39,73,0.5342465753424658,34,707809898.3504374,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,4101,4431,1,39,73,0.5342465753424658,34,588.4132513866197,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,4155,380,1,41,73,0.5616438356164384,32,58.12988633275868,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,4164,3656,1,41,73,0.5616438356164384,32,68.81159120184017,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,4382,380,1,42,73,0.5753424657534246,31,134.88757811047873,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,4385,380,1,24,73,0.3287671232876712,49,69.24473210505676,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,4467,380,1,51,73,0.6986301369863014,22,133.80269803203413,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,4504,1598,1,35,73,0.4794520547945205,38,707809799.7579433,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,4538,3253,1,40,73,0.547945205479452,33,79.55790078565923,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,4561,3253,1,47,73,0.6438356164383562,26,50.22131762235329,Duration;Extent;Kinematic;SpatioTemporal_Dynamics,Extent;Sampling_Gaps,53,57
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,193,3481,1,53,73,0.726027397260274,20,144.70839427889143,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,200,3861,1,40,73,0.547945205479452,33,113.08379977754811,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,233,1981,1,50,73,0.684931506849315,23,40245.121319162885,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,241,3090,1,40,73,0.547945205479452,33,169.30253156730845,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,242,3481,1,49,73,0.6712328767123288,24,34.39633069752211,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,268,1981,1,44,73,0.6027397260273972,29,58.01862011537334,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,272,1981,1,44,73,0.6027397260273972,29,61.175860459383685,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,294,1981,1,34,73,0.4657534246575342,39,94041.87400940448,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,316,3861,1,40,73,0.547945205479452,33,65.83466317919712,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,836,3861,1,45,73,0.6164383561643836,28,27.51268910750891,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,963,1871,1,35,73,0.4794520547945205,38,10707.58260515954,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,996,2626,1,49,73,0.6712328767123288,24,49.05009041106313,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1066,2254,1,35,73,0.4794520547945205,38,54616.44649755714,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1091,3861,1,49,73,0.6712328767123288,24,10.20422654338416,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1193,3481,1,46,73,0.6301369863013698,27,80.43568934220171,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1489,3803,1,46,73,0.6301369863013698,27,127.40414719762758,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1566,3090,1,49,73,0.6712328767123288,24,104188.91707293842,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1605,1981,1,39,73,0.5342465753424658,34,165.9865507500498,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1611,2254,1,43,73,0.589041095890411,30,114.02599749483645,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1673,3090,1,59,73,0.8082191780821918,14,105451.56208635576,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1710,3090,1,37,73,0.5068493150684932,36,26.35855020776665,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1789,1981,1,42,73,0.5753424657534246,31,207.35357861137226,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1812,3090,1,50,73,0.684931506849315,23,19.764516750058434,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1883,1981,1,46,73,0.6301369863013698,27,36505025.000980616,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1895,3861,1,45,73,0.6164383561643836,28,9.051502110984435,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1907,1871,1,51,73,0.6986301369863014,22,10900.785020742282,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,1979,1981,1,47,73,0.6438356164383562,26,104.99450883193408,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2027,3861,1,39,73,0.5342465753424658,34,145.17596234861682,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2070,3481,1,45,73,0.6164383561643836,28,193.02814910545933,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2168,3861,1,48,73,0.6575342465753424,25,4.577234216030801,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2174,3481,1,49,73,0.6712328767123288,24,4.414605082394189,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2192,3090,1,49,73,0.6712328767123288,24,124.53533739872013,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2286,3090,1,71,73,0.9726027397260274,2,36.84227023326672,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2478,3481,1,46,73,0.6301369863013698,27,167.19234253739097,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2546,3861,1,42,73,0.5753424657534246,31,63.12334743463589,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2569,2626,1,42,73,0.5753424657534246,31,192.78377486869124,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2581,1981,1,43,73,0.589041095890411,30,118.00774522557896,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2703,3861,1,49,73,0.6712328767123288,24,158.63382213157857,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2727,3803,1,52,73,0.7123287671232876,21,160.31928909615368,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2842,3090,1,34,73,0.4657534246575342,39,114.94821236586769,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,2877,3090,1,41,73,0.5616438356164384,32,192.5712561429051,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,3231,3803,1,39,73,0.5342465753424658,34,73.1752282033171,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,3253,3803,1,40,73,0.547945205479452,33,160.1315945378832,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,3292,3481,1,49,73,0.6712328767123288,24,4.993304549113045,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,3658,2254,1,44,73,0.6027397260273972,29,43.056668171908186,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,3845,3861,1,47,73,0.6438356164383562,26,8.57733566390213,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,3851,3481,1,51,73,0.6986301369863014,22,5.018753666342595,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,3926,3090,1,50,73,0.684931506849315,23,76900.25824769282,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,3943,1981,1,40,73,0.547945205479452,33,204.32325887553733,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,4137,3861,1,45,73,0.6164383561643836,28,4435271306.804734,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,4391,1981,1,46,73,0.6301369863013698,27,220.1884869556147,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,4392,1871,1,41,73,0.5616438356164384,32,10707.962211176995,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,4453,3090,1,46,73,0.6301369863013698,27,241.23936632659533,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,4479,3481,1,46,73,0.6301369863013698,27,3.6921239459363107,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,4527,2626,1,48,73,0.6575342465753424,25,136.0769330745957,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,4580,2626,1,42,73,0.5753424657534246,31,240.77603884830575,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,4604,3090,1,35,73,0.4794520547945205,38,127.44098399736572,Acceleration;Localization;Duration;Indentation,Indentation;Sampling_Gaps,44,48
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,36,319,1,49,73,0.6712328767123288,24,81.2575141906727,Curvature;Displacement;Duration;Extent,Extent;Sampling_Gaps,26,30
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,156,1613,1,41,73,0.5616438356164384,32,9.883418200339815,Curvature;Displacement;Duration;Extent,Extent;Sampling_Gaps,26,30
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,216,286,1,37,73,0.5068493150684932,36,9.880379216609766,Curvature;Displacement;Duration;Extent,Extent;Sampling_Gaps,26,30
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,226,1067,1,46,73,0.6301369863013698,27,5.699024480799524,Curvature;Displacement;Duration;Extent,Extent;Sampling_Gaps,26,30
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,253,4356,1,44,73,0.6027397260273972,29,10.500963589986435,Curvature;Displacement;Duration;Extent,Extent;Sampling_Gaps,26,30
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,291,1067,1,39,73,0.5342465753424658,34,4.3414606225748305,Curvature;Displacement;Duration;Extent,Extent;Sampling_Gaps,26,30
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,292,3010,1,40,73,0.547945205479452,33,25.253126057263156,Curvature;Displacement;Duration;Extent,Extent;Sampling_Gaps,26,30
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,329,1613,1,36,73,0.4931506849315068,37,10.424395151222173,Curvature;Displacement;Duration;Extent,Extent;Sampling_Gaps,26,30
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,344,1067,1,60,73,0.821917808219178,13,2.9460713859708862,Curvature;Displacement;Duration;Extent,Extent;Sampling_Gaps,26,30
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,538,1613,1,49,73,0.6712328767123288,24,10.237453891596113,Curvature;Displacement;Duration;Extent,Extent;Sampling_Gaps,26,30
